city,state_name,lat,lng,population,density
Chico,Texas,33.296,-97.7986,1174,298.4
Woodway,Washington,47.7904,-122.3851,1174,388.1
Beale AFB,California,39.1095,-121.3543,1174,44.9
Maxwell,California,39.2771,-122.1946,1174,210.8
Ashley,Indiana,41.5215,-85.0614,1174,238.1
South Ashburnham,Massachusetts,42.6138,-71.9384,1174,151.9
Story,Wyoming,44.5731,-106.9142,1174,63.6
Bennet,Nebraska,40.6818,-96.5039,1174,874.4
Southwest Sandhill,Texas,31.557,-102.9066,1174,61.6
Palo,Iowa,42.0649,-91.8005,1173,378.3
Rossville,Tennessee,35.0324,-89.5612,1173,70.8
Elm City,North Carolina,35.8044,-77.8561,1173,210.6
Benwood,West Virginia,40.0139,-80.7328,1173,346.9
East Gull Lake,Minnesota,46.3948,-94.3548,1173,57.5
Sterling City,Texas,31.8392,-100.986,1173,462.5
Crocker,Washington,47.0843,-122.1226,1173,63.4
Hamlin,West Virginia,38.2805,-82.1084,1173,758.4
City View,South Carolina,34.862,-82.425,1172,582.7
Oskaloosa,Kansas,39.2158,-95.3145,1172,455.3
Mayo,Florida,30.0511,-83.1768,1172,503.3
Dieterich,Illinois,39.0604,-88.3815,1171,331
Energy,Illinois,37.774,-89.0244,1171,378.2
Piney Point,Maryland,38.1483,-76.5201,1171,301.4
Republic,Pennsylvania,39.9664,-79.8768,1171,621.5
Miles,Texas,31.6006,-100.1853,1170,265.5
Conrad,Iowa,42.2234,-92.8741,1170,367.6
Bernice,Louisiana,32.8276,-92.6584,1170,139.5
Wagener,South Carolina,33.6512,-81.3625,1170,332.7
Hillburn,New York,41.1263,-74.1706,1170,202.3
Elwood,Kansas,39.7519,-94.889,1169,155.1
Mineral Springs,Arkansas,33.8771,-93.9217,1169,211.6
Branchville,South Carolina,33.2517,-80.8161,1169,142.5
Blair,Wisconsin,44.3083,-91.2426,1169,105
Burlington,North Dakota,48.2572,-101.4146,1169,236.9
Morocco,Indiana,40.9446,-87.4502,1169,423.6
Whitaker,Pennsylvania,40.4007,-79.8863,1168,1374.9
Rice,Texas,32.2389,-96.4978,1168,168.8
Pocono Mountain Lake Estates,Pennsylvania,41.1567,-74.9646,1168,212
Nahunta,Georgia,31.2065,-81.9814,1168,160
Renovo,Pennsylvania,41.3313,-77.7477,1168,428.9
Ramos,Puerto Rico,18.3389,-65.7111,1168,411.6
Eustace,Texas,32.3076,-96.0138,1167,154
Marion,Wisconsin,44.6743,-88.8903,1167,183.5
North Enid,Oklahoma,36.4458,-97.8634,1167,192.4
Shawneetown,Illinois,37.7157,-88.1866,1167,613.7
Princeton,Wisconsin,43.8526,-89.1305,1167,289.9
Fort Gaines,Georgia,31.6238,-85.0528,1166,94.3
Rock Springs,New Mexico,35.6188,-108.8345,1166,35.8
Garretson,South Dakota,43.7147,-96.5028,1166,309.2
Mount Gilead,North Carolina,35.2163,-80.005,1166,129
Columbus,North Carolina,35.2656,-82.1976,1166,119.8
Kotlik,Alaska,63.0305,-163.553,1166,150.4
Winfield,Tennessee,36.564,-84.4455,1166,66.3
Deans,New Jersey,40.4037,-74.513,1166,401.7
Seville,Florida,29.3364,-81.5066,1165,63.3
Island City,Oregon,45.3358,-118.0492,1165,457.1
Lesage,West Virginia,38.487,-82.293,1165,73.8
Osceola Mills,Pennsylvania,40.8525,-78.2699,1165,1410.6
Forest Home,New York,42.4529,-76.4693,1164,882
Claude,Texas,35.1075,-101.3629,1164,261.9
Muldraugh,Kentucky,37.9365,-85.9915,1164,858.5
Cana,Virginia,36.5816,-80.6688,1164,56.7
Rolla,North Dakota,48.8532,-99.6143,1164,307.6
Goreville,Illinois,37.5611,-88.9557,1164,167.3
Grayson,California,37.5646,-121.1801,1164,1206.7
Biola,California,36.7999,-120.021,1163,694
Sam Rayburn,Texas,31.0789,-94.0269,1163,53.6
Dodson Branch,Tennessee,36.3149,-85.5322,1163,40.4
Greenwood,Wisconsin,44.7655,-90.5989,1163,166.4
Swede Heaven,Washington,48.2829,-121.7136,1163,62.5
Quinebaug,Connecticut,42.0107,-71.937,1163,103.4
Edinburg,Illinois,39.658,-89.3905,1163,718.3
Cottage City,Maryland,38.9384,-76.9492,1162,2444.2
Williamsburg,Pennsylvania,40.463,-78.2049,1162,1301.9
Occidental,California,38.4004,-122.9349,1162,90.3
Inglenook,Connecticut,41.5229,-73.4736,1162,1015.6
Cobb Island,Maryland,38.2647,-76.8496,1162,716.9
Lindsay,Texas,33.6418,-97.2186,1161,274.8
Glandorf,Ohio,41.0279,-84.0791,1161,258.1
Baldwin,Michigan,43.8971,-85.8531,1161,352.9
Chatsworth,Illinois,40.7293,-88.2974,1161,167.2
Geronimo,Oklahoma,34.4831,-98.3877,1161,300.7
Livonia,Louisiana,30.5623,-91.5501,1161,236.7
Carson City,Michigan,43.1815,-84.8462,1161,392
Riddle,Oregon,42.9542,-123.3644,1161,706.2
Boley,Oklahoma,35.4904,-96.4795,1160,277.5
Five Points,Florida,30.2225,-82.6465,1160,206.3
Seis Lagos,Texas,33.071,-96.5665,1160,589
Ladera,California,37.3999,-122.1989,1160,1042.1
Howard,Colorado,38.4098,-105.8424,1159,26.7
Fairfield Beach,Ohio,39.9183,-82.4791,1159,683.1
Waldo,Arkansas,33.3524,-93.2956,1159,204
Marion Center,Massachusetts,41.7042,-70.7629,1159,436.7
Gnadenhutten,Ohio,40.3598,-81.4289,1158,488.6
West Easton,Pennsylvania,40.6781,-75.2357,1158,2984.3
Frankfort,Michigan,44.6361,-86.2332,1158,321.6
Cascade-Chipita Park,Colorado,38.9433,-105.0023,1158,33.5
Elbow Lake,Minnesota,45.9902,-95.9791,1158,323
Scotts Hill,Tennessee,35.5188,-88.2527,1158,122
Eatons Neck,New York,40.9324,-73.3955,1158,445
Kenansville,North Carolina,34.9598,-77.9659,1157,211.1
Lake Don Pedro,California,37.659,-120.3329,1157,24.3
West Pasco,Washington,46.2498,-119.1687,1157,305.5
Thornport,Ohio,39.921,-82.4272,1157,371.6
Babson Park,Florida,27.8342,-81.5281,1156,292.9
New London,Minnesota,45.2974,-94.9478,1156,345.2
Kingston,Illinois,42.1008,-88.7619,1156,453.7
Concord,Michigan,42.1762,-84.6456,1156,296.8
St. Ansgar,Iowa,43.3799,-92.9178,1156,410
Athens,West Virginia,37.4231,-81.0151,1156,1107.7
Cedar Bluff,Virginia,37.0876,-81.7633,1156,213.5
McGaheysville,Virginia,38.3724,-78.7327,1155,522.5
Ladoga,Indiana,39.9167,-86.7989,1155,830.5
Thorntown,Indiana,40.1294,-86.6099,1155,727.4
Reno,Ohio,39.3769,-81.3933,1154,580.2
Doña Ana,New Mexico,32.394,-106.8177,1154,697.6
Fanning Springs,Florida,29.5873,-82.9245,1154,91.5
Cottageville,South Carolina,32.9362,-80.4803,1154,130.4
Markle,Indiana,40.8285,-85.3406,1154,307.1
Delta Junction,Alaska,64.0603,-145.7058,1154,32.1
Jennerstown,Pennsylvania,40.1635,-79.061,1153,231.5
Glidden,Iowa,42.0577,-94.7266,1153,400
Douglas,Alabama,34.1705,-86.3224,1153,130.8
Edmundson,Missouri,38.7351,-90.3658,1153,401.6
Cattaraugus,New York,42.33,-78.8671,1153,398.4
Maud,Texas,33.3299,-94.3461,1152,298.4
Peabody,Kansas,38.1683,-97.1043,1152,351.3
Elmer,New Jersey,39.5919,-75.174,1152,500.1
Orient,New York,41.1425,-72.2771,1152,86.8
Newark,Illinois,41.5368,-88.5803,1152,395.6
Coker,Alabama,33.2446,-87.68,1152,228.1
Greenleaf,Idaho,43.6753,-116.821,1152,577.5
Point Marion,Pennsylvania,39.7354,-79.9008,1151,1097.2
North Bonneville,Washington,45.6425,-121.9688,1151,176
Laton,California,36.4314,-119.6976,1151,175.8
Whitehall,Montana,45.8709,-112.0976,1151,630.4
Millington,Michigan,43.2784,-83.5273,1151,326.2
Shafer,Minnesota,45.3901,-92.7531,1151,350
Entiat,Washington,47.678,-120.2175,1151,204
Lakeside City,Texas,33.8292,-98.5403,1150,699.5
Quinnesec,Michigan,45.803,-87.9958,1150,294.6
Melrose,Oregon,43.2529,-123.4574,1150,102.1
Lawrenceville,Virginia,36.7565,-77.8539,1149,385.3
Athens,Michigan,42.0866,-85.2356,1149,442.6
Ballplay,Alabama,34.0179,-85.7852,1149,18.8
Bowmans Addition,Maryland,39.6863,-78.7551,1149,396.2
Marion,Montana,48.0858,-114.6711,1149,26.3
Cave Spring,Georgia,34.1081,-85.3388,1148,120.9
Forreston,Illinois,42.1273,-89.5784,1148,469.8
Frederic,Wisconsin,45.6548,-92.4646,1148,262.1
Tower Lakes,Illinois,42.2315,-88.1537,1148,482.3
New Sharon,Iowa,41.4701,-92.651,1147,471.4
Pelion,South Carolina,33.775,-81.2502,1147,120.3
Elgin,Minnesota,44.1258,-92.2478,1147,476.8
Ruby,New York,42.0125,-74.0103,1147,260.5
Americus,Kansas,38.5066,-96.2615,1147,408.9
Coleman,Michigan,43.7588,-84.5869,1147,355.1
Hotchkiss,Colorado,38.799,-107.7133,1147,477.8
Columbus,New Mexico,31.8271,-107.6422,1147,94.9
Grant,Michigan,43.3348,-85.8094,1146,658.8
Sand Point,Alaska,55.3227,-160.4834,1146,55.2
Fort Clark Springs,Texas,29.2937,-100.4244,1146,148.9
Elm Creek,Nebraska,40.7201,-99.3755,1146,636.3
Van Buren,Missouri,37.0082,-91.0113,1146,221.3
Dellwood,Minnesota,45.0985,-92.9672,1145,166
Blue Summit,Missouri,39.087,-94.4808,1145,907.1
Monroeville,Indiana,40.9735,-84.8675,1145,564.1
Blue River,Colorado,39.4362,-106.035,1145,181.6
Duncansville,Pennsylvania,40.4263,-78.4303,1145,830.4
Alexandria,Tennessee,36.0791,-86.0382,1145,366.6
Earlston,Pennsylvania,40.0038,-78.3736,1145,409.3
Pecos,New Mexico,35.5757,-105.6784,1145,249
Mathews,Virginia,37.4365,-76.3245,1145,222.9
Independence,Virginia,36.6254,-81.1511,1144,188.5
Maywood Park,Oregon,45.5524,-122.5617,1144,2318.1
Hydesville,California,40.5579,-124.0822,1144,58.9
Sebastian,Texas,26.3454,-97.7964,1144,264.9
Dexter,New Mexico,33.1954,-104.3687,1144,605.6
Fort Lawn,South Carolina,34.7003,-80.8991,1144,318
Sturgeon,Missouri,39.2344,-92.2824,1143,504.6
Rock Island,Washington,47.3733,-120.142,1142,391.2
Morton,Washington,46.5575,-122.2815,1142,536.8
Ashland Heights,South Dakota,44.1293,-103.1286,1142,151.4
Peridot,Arizona,33.3016,-110.4572,1141,80.7
Hettinger,North Dakota,46.0034,-102.635,1141,531.4
White Hall,West Virginia,39.424,-80.1889,1141,418.6
Port Morris,New Jersey,40.9061,-74.6845,1141,1119.7
Metcalfe,Mississippi,33.4505,-91.0018,1141,439.4
Underwood,Indiana,38.6037,-85.7744,1140,171.2
Adair Village,Oregon,44.6706,-123.216,1140,990.2
Enhaut,Pennsylvania,40.2324,-76.8253,1140,2462.1
Wayland,Iowa,41.1484,-91.6575,1140,413.8
Cacao,Puerto Rico,18.4525,-66.9559,1140,520.9
Beech Island,South Carolina,33.4288,-81.8905,1139,89.4
North Lima,Ohio,40.9497,-80.6611,1139,64.1
McAdenville,North Carolina,35.2652,-81.0805,1139,324.4
Berlin,Ohio,40.5545,-81.7998,1139,115.2
Innovation,Virginia,38.7539,-77.5248,1139,152.3
Cottonwood,Idaho,46.051,-116.3498,1138,523.5
Maurertown,Virginia,38.9325,-78.4615,1138,203.2
Ames Lake,Washington,47.6346,-121.9664,1138,274.2
Toppers,Oklahoma,35.9656,-95.3201,1137,189.5
Milesburg,Pennsylvania,40.9426,-77.792,1137,1004.9
Farmersville,Ohio,39.6787,-84.4275,1137,614.2
Oran,Missouri,37.0855,-89.6534,1137,417
Greenfield,Illinois,39.3444,-90.208,1137,256.2
Hurley,New Mexico,32.6982,-108.1321,1137,430.3
Milford,Illinois,40.6278,-87.6963,1136,653.6
Puget Island,Washington,46.1743,-123.383,1136,57.9
George,Washington,47.0846,-119.86,1136,318.4
Ness City,Kansas,38.454,-99.9047,1136,301.4
Fayetteville,Alabama,33.1643,-86.4412,1135,25.1
Jolivue,Virginia,38.1148,-79.0668,1135,233.5
Cayuga,Indiana,39.9474,-87.4644,1135,432.4
Blue Ridge,Texas,33.2978,-96.3978,1135,347.7
Emory,Virginia,36.78,-81.828,1135,107
Wooster,Arkansas,35.1998,-92.4503,1135,154
Carlsborg,Washington,48.0842,-123.1697,1135,414
Baconton,Georgia,31.3804,-84.1592,1134,224.3
Rutledge,Georgia,33.6263,-83.6112,1134,133.3
Fairfax,Minnesota,44.5283,-94.7231,1134,334.3
Claypool,Arizona,33.4061,-110.8422,1134,344.3
Fort Thompson,South Dakota,44.0527,-99.4079,1134,42.2
Wildwood,Tennessee,35.7999,-83.8685,1133,175.9
Clymer,Pennsylvania,40.6684,-79.0134,1133,768.5
Clarkson,Kentucky,37.4937,-86.2259,1133,411.2
Ak-Chin Village,Arizona,33.0197,-112.0808,1133,41.5
Daisetta,Texas,30.1135,-94.6426,1133,295.6
Marissa,Illinois,38.2501,-89.7746,1133,60.6
Balfour,North Carolina,35.3494,-82.4825,1132,269.8
Elton,Louisiana,30.4813,-92.6976,1132,263.1
Sudan,Texas,34.0665,-102.5243,1132,427.4
Gadsden,South Carolina,33.848,-80.7663,1131,38
Poseyville,Indiana,38.1697,-87.7834,1131,676.6
Wolfhurst,Ohio,40.069,-80.781,1131,902.7
Gholson,Texas,31.7123,-97.236,1131,52.2
Hagaman,New York,42.9728,-74.1545,1131,291.5
West Point,Kentucky,37.9851,-85.9556,1131,163.9
Hilldale,Pennsylvania,41.2869,-75.836,1131,533.3
Mendon,Illinois,40.0892,-91.2858,1131,509.7
Arma,Kansas,37.5429,-94.7023,1131,385.1
Palouse,Washington,46.9104,-117.0751,1131,417
Shongopovi,Arizona,35.8195,-110.5331,1131,275.2
Homer,Illinois,40.0329,-87.9578,1130,445.3
Pembroke,Virginia,37.3219,-80.6365,1130,401.8
Russell Gardens,New York,40.7809,-73.7254,1130,2465.3
New Vienna,Ohio,39.3255,-83.6941,1130,543.9
La Pryor,Texas,28.9487,-99.8483,1130,163.4
Franklinville,North Carolina,35.7421,-79.6893,1129,258
Bally,Pennsylvania,40.4004,-75.5875,1129,849.8
Crowley Lake,California,37.5689,-118.7463,1129,151
Washington,West Virginia,39.2422,-81.6679,1129,102.6
Riverdale,Virginia,36.6764,-78.8943,1129,53.7
Felton,Delaware,39.0127,-75.5765,1129,553.4
Irvington,Kentucky,37.8779,-86.2848,1129,449.2
North Randall,Ohio,41.4327,-81.5291,1128,560.2
Moodys,Oklahoma,36.0325,-94.9559,1128,24.9
Wallace,Idaho,47.4736,-115.9227,1127,479
Funny River,Alaska,60.4876,-150.7812,1127,16.3
Mi Ranchito Estate,Texas,26.3878,-98.8733,1127,290.7
Mount Tabor,New Jersey,40.8717,-74.4759,1127,1663.5
Mason,Tennessee,35.4128,-89.5412,1126,219.4
Stevensville,Michigan,42.0139,-86.5243,1126,416.6
Ipswich,South Dakota,45.4435,-99.03,1126,324.3
Wolcottville,Indiana,41.5255,-85.3665,1126,429.2
Talpa,New Mexico,36.3421,-105.5923,1126,331.7
Natalia,Texas,29.1876,-98.8524,1126,312.6
Eldridge,California,38.3338,-122.5065,1126,666.8
La Vernia,Texas,29.3542,-98.1219,1126,181.9
Riverside,Idaho,43.1965,-112.4356,1126,202.7
Roseland,Louisiana,30.7646,-90.5114,1125,209.3
South Waverly,Pennsylvania,41.9955,-76.5442,1125,494.8
Ellport,Pennsylvania,40.8619,-80.2625,1125,1013
Bannockburn,Illinois,42.1932,-87.8695,1125,214.2
Dryden,Michigan,42.9456,-83.124,1125,394.3
Colony Park,Pennsylvania,40.3465,-75.9827,1125,719.5
Tallaboa,Puerto Rico,17.9935,-66.7067,1124,387.9
Skidmore,Texas,28.2626,-97.6854,1124,41.1
Bidwell,Ohio,38.9248,-82.2856,1124,285.3
Highland,Arkansas,36.2657,-91.5186,1124,49.7
Tellico Plains,Tennessee,35.3665,-84.2982,1124,222.3
Timpson,Texas,31.9065,-94.3971,1124,172.8
Sycamore,Georgia,31.6711,-83.6352,1124,437.5
Corcovado,Puerto Rico,18.461,-66.7778,1123,837.1
Central City,Illinois,38.5484,-89.1284,1123,767.4
Bloomsdale,Missouri,38.0146,-90.2213,1123,266.4
Necedah,Wisconsin,44.0233,-90.0717,1122,157
Blacklake,California,35.0497,-120.5387,1122,414.4
East Hazel Crest,Illinois,41.5758,-87.6503,1122,552.4
Tunnel Hill,Georgia,34.8496,-85.0393,1122,217.5
Mexico,Indiana,40.8143,-86.1113,1122,78.9
Anton,Texas,33.8113,-102.1622,1121,595.4
New Preston,Connecticut,41.6813,-73.3523,1121,59.1
Crescent,Louisiana,30.2406,-91.2864,1121,259.8
Bull Valley,Illinois,42.3227,-88.3633,1121,44
Whitehorn Cove,Oklahoma,35.9936,-95.2868,1121,60.7
Cottonwood,Minnesota,44.6105,-95.6721,1120,431.4
Springdale,North Carolina,35.2902,-81.1449,1120,609.7
Churchill,Montana,45.75,-111.3102,1120,121.7
Lovington,Illinois,39.7151,-88.6337,1120,795.1
Saint Wendel,Indiana,38.1056,-87.6972,1120,255
Claysburg,Pennsylvania,40.2915,-78.4514,1120,323.1
Castlewood,Virginia,36.8782,-82.2879,1120,60
Autaugaville,Alabama,32.432,-86.6578,1119,55.2
Bunkerville,Nevada,36.7594,-114.1412,1119,41.8
Gilbert Creek,West Virginia,37.5697,-81.8906,1119,37.3
Strum,Wisconsin,44.5531,-91.3876,1119,351.8
Bouse,Arizona,33.8984,-113.9962,1119,3.2
Lexington,Michigan,43.2671,-82.5374,1119,312.6
Fairmead,California,37.0775,-120.1937,1119,56.3
Lydia,Louisiana,29.9263,-91.7813,1119,254
Muscoda,Wisconsin,43.1872,-90.4333,1119,269.9
Gayle Mill,South Carolina,34.7023,-81.2391,1119,659.4
New London,Missouri,39.5844,-91.3987,1118,621.8
Lake Shore,Minnesota,46.504,-94.3635,1117,34
Cairo,Nebraska,41.0046,-98.6007,1117,468.8
Hilbert,Wisconsin,44.1415,-88.1611,1117,292.6
Britton,South Dakota,45.7924,-97.7529,1117,593
Assumption,Illinois,39.518,-89.0478,1117,435.6
Bobtown,Pennsylvania,39.7603,-79.9848,1117,700.3
Rice Tracts,Texas,26.0573,-97.6261,1117,230.5
Baudette,Minnesota,48.7119,-94.5924,1117,101.9
Dunnstown,Pennsylvania,41.1484,-77.4201,1117,524.7
Culebra,Puerto Rico,18.3105,-65.3029,1116,528
Bodega Bay,California,38.325,-123.0309,1116,51.5
Crosby,North Dakota,48.9162,-103.2966,1116,305.6
Mahnomen,Minnesota,47.3147,-95.9673,1116,407.1
St. George,Kansas,39.1915,-96.4185,1115,667.5
Sweetser,Indiana,40.5687,-85.767,1115,427
Chisholm,Maine,44.4916,-70.1923,1115,197
Port Gibson,Mississippi,31.9558,-90.9834,1114,245.1
McClure,Pennsylvania,40.7078,-77.3107,1113,114.5
Lumber City,Georgia,31.933,-82.6828,1113,223.2
Earlington,Kentucky,37.2754,-87.5066,1113,152.3
Hopewell Junction,New York,41.5805,-73.8103,1113,578.8
Marcellus,Michigan,42.0261,-85.8131,1113,554.3
Gosport,Indiana,39.3507,-86.6665,1113,471.5
Fairhope,Pennsylvania,40.115,-79.8388,1113,508
Knights Landing,California,38.798,-121.7175,1113,795.3
St. David,Arizona,31.8958,-110.2224,1112,71
Trappe,Maryland,38.6634,-76.0518,1112,159.8
Woodall,Oklahoma,35.8246,-95.0823,1112,38.8
Machias,Washington,47.9918,-122.0517,1112,173.4
Clay,Kentucky,37.4763,-87.8202,1112,498.1
Shell Valley,North Dakota,48.8108,-99.8273,1112,28.6
Keystone,Colorado,39.5901,-105.9383,1111,10.4
Hector,Minnesota,44.7412,-94.712,1111,237.5
Hewlett Harbor,New York,40.6327,-73.6843,1111,591.8
Clinton,Ohio,40.9284,-81.6304,1111,119.6
Lansing,Iowa,43.3602,-91.2256,1111,397.9
Hideout,Utah,40.6437,-111.4014,1111,104.1
Hayesville,North Carolina,35.0452,-83.8178,1110,673.8
Conehatta,Mississippi,32.4601,-89.2785,1110,27.3
Buffalo,West Virginia,38.6108,-81.9817,1110,363.5
Magnolia,North Carolina,34.896,-78.0541,1109,400.7
Charlotte,Texas,28.8593,-98.7006,1109,209.9
Valmeyer,Illinois,38.3064,-90.2979,1109,125.1
Guilford Lake,Ohio,40.8032,-80.8772,1109,180.9
Poquonock Bridge,Connecticut,41.3379,-72.0176,1108,318.7
Lucama,North Carolina,35.6449,-78.0076,1108,698.7
Black Rock,New Mexico,35.0835,-108.7975,1108,245
Candlewood Lake,Ohio,40.6214,-82.7764,1108,185.3
Fruitland,Iowa,41.3475,-91.1288,1107,237.9
Nemacolin,Pennsylvania,39.8784,-79.9294,1107,381.6
Memphis,Michigan,42.8956,-82.7689,1107,381
Yoncalla,Oregon,43.6003,-123.2875,1106,635.7
Maysville,Missouri,39.8859,-94.3634,1106,372.7
Stronghurst,Illinois,40.7463,-90.9094,1106,489.1
Lake St. Croix Beach,Minnesota,44.9245,-92.7657,1106,759.4
Yoe,Pennsylvania,39.9096,-76.6365,1105,1406.5
Sharon,Tennessee,36.2349,-88.8252,1105,335.9
Westminster,Texas,33.3649,-96.4598,1105,107.1
Harlem Heights,Florida,26.516,-81.9293,1105,659.2
Aurora,Oregon,45.2284,-122.7573,1104,880
Prospect,Pennsylvania,40.8992,-80.0487,1104,104.4
Raleigh,Mississippi,32.0322,-89.5247,1104,83.6
Pasadena Hills,Missouri,38.7083,-90.2921,1104,1804.1
Silver Grove,Kentucky,39.0404,-84.3995,1104,370.1
Hawley,Pennsylvania,41.4765,-75.1779,1104,734
Northfield,Kentucky,38.2857,-85.6363,1104,905
Ellington,Missouri,37.2364,-90.9733,1104,291.6
Fifth Ward,Louisiana,31.1207,-92.1584,1104,82
Mound City,Missouri,40.1365,-95.2337,1103,341.9
Coalmont,Tennessee,35.3458,-85.7113,1103,70.3
Elk Mound,Wisconsin,44.8744,-91.6862,1103,187
Wilson,Arkansas,35.5661,-90.043,1103,406.7
Wister,Oklahoma,34.9696,-94.7212,1103,225.5
Keuka Park,New York,42.613,-77.0922,1103,511.5
Potomac Heights,Maryland,38.5988,-77.1371,1102,396.5
Leland,Illinois,41.616,-88.7982,1102,797.1
Rancho Tehama Reserve,California,40.001,-122.442,1102,36.4
Pierce,Colorado,40.6411,-104.7701,1102,229
Fowler,Colorado,38.1304,-104.0264,1101,760.3
Sodus Point,New York,43.264,-76.9954,1101,290
Tornado,West Virginia,38.3369,-81.855,1101,118.6
Clinton,Louisiana,30.8613,-91.015,1100,155
Palomas,Puerto Rico,18.0135,-66.8688,1100,831.9
Wakeman,Ohio,41.253,-82.4028,1100,515.1
Salina,Oklahoma,36.2909,-95.1528,1100,365.3
Altamont,Tennessee,35.4325,-85.7433,1100,21.4
Spencerville,New Mexico,36.8244,-108.0563,1100,80.8
Sand Ridge,New York,43.2553,-76.2294,1100,156.8
Rosedale,Louisiana,30.4429,-91.4601,1099,54.5
French Settlement,Louisiana,30.3156,-90.8031,1099,155.6
Philpot,Kentucky,37.7356,-87.0013,1098,129.1
Bronte,Texas,31.8857,-100.2955,1098,295.3
Springer,New Mexico,36.3623,-104.5997,1098,192.3
Neola,Iowa,41.4498,-95.6173,1098,530.5
Camp Hill,Alabama,32.8002,-85.6536,1098,47.2
Tenaha,Texas,31.944,-94.2457,1098,113.2
Dilworthtown,Pennsylvania,39.9032,-75.5709,1098,668
White Sulphur Springs,Montana,46.5453,-110.9039,1097,427.6
Elkhart Lake,Wisconsin,43.8322,-88.0147,1097,303.5
North Grosvenor Dale,Connecticut,41.9862,-71.9033,1097,186.9
Oyster Creek,Texas,28.9978,-95.3282,1097,223.6
Bowling Green,Maryland,39.6272,-78.805,1096,439.1
Five Points,North Carolina,35.0154,-79.3513,1096,51.1
Beach Haven,New Jersey,39.566,-74.2492,1096,432.1
North DeLand,Florida,29.0484,-81.2966,1096,808.9
Richfield Springs,New York,42.8536,-74.9862,1096,420.4
Haliimaile,Hawaii,20.8671,-156.3381,1096,122.7
Greenvale,New York,40.8118,-73.6262,1095,1098.7
Tiburones,Puerto Rico,18.4382,-66.5808,1095,1510.1
Foots Creek,Oregon,42.3845,-123.1408,1095,69.7
Spring City,Utah,39.4799,-111.4918,1094,299.9
Thatcher,Utah,41.6815,-112.3201,1094,35.3
Rosa Sánchez,Puerto Rico,18.0617,-65.9136,1094,727.1
Astoria,Illinois,40.2279,-90.3565,1094,721.4
Girardville,Pennsylvania,40.7922,-76.283,1094,815.9
Chevy Chase Heights,Pennsylvania,40.6403,-79.1456,1094,333
La Honda,California,37.3182,-122.2651,1094,99.2
Harmony,Rhode Island,41.8964,-71.6052,1094,143.5
Chase,Pennsylvania,41.2801,-75.9649,1094,184.5
Parrish,Alabama,33.7323,-87.2802,1093,201.6
Pigeon,Michigan,43.8295,-83.2702,1093,530.5
Pheasant Run,Ohio,41.2072,-82.1481,1093,452
Lewisburg,Kentucky,36.9872,-86.9502,1093,363.2
Lonaconing,Maryland,39.566,-78.979,1093,989
Thompson,North Dakota,47.7752,-97.1054,1092,975.2
Vass,North Carolina,35.2533,-79.2845,1092,125
Sully,Iowa,41.578,-92.8468,1092,723.9
Chevy Chase View,Maryland,39.0192,-77.081,1092,1463.2
Gallatin Gateway,Montana,45.5899,-111.1953,1092,72.1
Utica,Nebraska,40.8953,-97.3455,1092,914.2
Royalton,Minnesota,45.8302,-94.2931,1092,210.1
Teviston,California,35.9289,-119.2783,1092,193
Hilshire Village,Texas,29.7908,-95.4885,1091,1119.4
Lake Catherine,Illinois,42.487,-88.1272,1091,463.5
Cottonwood,Alabama,31.0552,-85.3008,1091,72.9
Caldwell,Kansas,37.035,-97.6089,1091,389.5
Ponderosa Pine,New Mexico,34.972,-106.3369,1091,52.5
North Bend,Ohio,39.1505,-84.7405,1091,385.4
